blob_name,gender,age,emotion_class,emotion_subclass
negative/disgusted/5b097550-ece2-4540-af6e-c9c7d696a449.wav,F,25.0,negative,disgusted
negative/disgusted/86433be5-d05b-4769-a55a-86feb15fcaea.wav,F,25.0,negative,disgusted
negative/disgusted/715ce118-0de8-4548-b814-de4924ad53f2.wav,F,25.0,negative,disgusted
negative/fearful/9c08b70e-eea4-4c6c-a9a1-2f412d08e7b3.wav,F,25.0,negative,fearful
negative/fearful/3b347c65-e0c4-4443-b1d2-d458e0876d76.wav,F,25.0,negative,fearful
negative/fearful/71e1b1ba-e778-4c76-963f-098f764f8371.wav,F,25.0,negative,fearful
positive/happy/263225a4-0a44-46c5-aa38-6eff308eb830.wav,F,25.0,positive,happy
positive/happy/cc1e7f45-18ba-49e1-93a4-5791f585a2ac.wav,F,25.0,positive,happy
positive/happy/d7ad4c46-3ec2-450b-9f6c-60349386aef3.wav,F,25.0,positive,happy
neutral/0a4b5b1f-0425-40d0-b395-a86ea5c29d00.wav,F,25.0,neutral,neutral
negative/sad/c5cf58c8-7c11-4b69-9695-2de617c76b99.wav,F,25.0,negative,sad
negative/sad/7394f908-46fb-4b35-bf28-cb0d7848ea21.wav,F,25.0,negative,sad
negative/sad/f3efb148-9409-49c0-8546-d9ef82376458.wav,F,25.0,negative,sad
negative/angry/0a7c6cc4-ef21-47cd-88ea-edef9cb90230.wav,F,25.0,negative,angry
negative/disgusted/12ca9290-a50b-44c1-8deb-40559aee9f2f.wav,F,25.0,negative,disgusted
negative/fearful/123de85a-7ee5-4db6-89be-cd7f5c68093c.wav,F,25.0,negative,fearful
positive/happy/efcd5b39-b5ef-4403-8a28-5e99b2909379.wav,F,25.0,positive,happy
neutral/d084e6e1-eb04-4296-ac0d-821e0fa2f941.wav,F,25.0,neutral,neutral
negative/sad/e6ac2628-894c-4b39-982f-c0de4bf8e288.wav,F,25.0,negative,sad
negative/angry/82b15733-9c4b-4825-b164-bfd299ff1778.wav,F,25.0,negative,angry
negative/disgusted/feca0181-ecbd-4d0c-a9db-888a955c999a.wav,F,25.0,negative,disgusted
negative/fearful/b2c5919a-5032-4fe6-a2d2-d01205dc1cde.wav,F,25.0,negative,fearful
positive/happy/2b313744-2a01-49cf-89a5-e634494851d3.wav,F,25.0,positive,happy
neutral/5363f721-070a-4555-8aa7-0dc1625c47ed.wav,F,25.0,neutral,neutral
negative/sad/015d57e7-5459-4073-ac6f-fe1620aea700.wav,F,25.0,negative,sad
negative/angry/42b540b9-1732-4d57-adf0-ef9bd9547604.wav,F,25.0,negative,angry
negative/disgusted/ef1b7752-b118-4f1f-9695-ad1efd8930c7.wav,F,25.0,negative,disgusted
negative/fearful/d220ec63-b030-40b8-a3b0-2f47b69f7b73.wav,F,25.0,negative,fearful
positive/happy/03747ffe-5c57-420c-b814-dc9fb22c767f.wav,F,25.0,positive,happy
neutral/555946c7-a44c-4ad1-95bb-ad4ef71e926e.wav,F,25.0,neutral,neutral
negative/sad/80c78174-751b-40f6-b7e5-28ffd15057a7.wav,F,25.0,negative,sad
negative/angry/c30c27e8-3db8-444b-9641-0ea00fc5199b.wav,F,25.0,negative,angry
negative/disgusted/ff7b4177-604a-4a29-95ce-734361bc9c9a.wav,F,25.0,negative,disgusted
negative/fearful/5a5b8f2a-b5a0-4935-9289-373a26f62a65.wav,F,25.0,negative,fearful
positive/happy/f5b5dbd4-d361-4238-8b34-9b6444dc37b3.wav,F,25.0,positive,happy
neutral/b38fcf09-152e-474d-83d6-c84f7b0f6657.wav,F,25.0,neutral,neutral
negative/sad/0b673198-4b63-4397-95da-b878febeff3d.wav,F,25.0,negative,sad
negative/angry/53829996-74b1-4fe1-8bfc-5002240878e8.wav,F,25.0,negative,angry
negative/disgusted/6ff1db2c-495c-4c19-84c9-841ddb83263a.wav,F,25.0,negative,disgusted
negative/fearful/e60793ad-68be-4d32-a8cf-894b814f2773.wav,F,25.0,negative,fearful
positive/happy/b8f0f802-edfe-4e91-b5a4-ffb1be653a5a.wav,F,25.0,positive,happy
neutral/5717856e-a7f1-4b52-8fb4-810038fe94dd.wav,F,25.0,neutral,neutral
negative/sad/e04cfa6d-232e-455c-8dba-9ed87f53991e.wav,F,25.0,negative,sad
negative/angry/afe745c3-17b1-4278-9460-0994944f53ae.wav,F,25.0,negative,angry
negative/disgusted/d880742c-d821-4fa7-b3ab-a738b4adbeae.wav,F,25.0,negative,disgusted
negative/fearful/5faaa0ab-b111-4198-9734-2d4402775b27.wav,F,25.0,negative,fearful
positive/happy/6f873a57-89a4-4979-92b0-c0b822a6fe4e.wav,F,25.0,positive,happy
neutral/3cdafcc2-93de-4834-a0a4-c6474f820249.wav,F,25.0,neutral,neutral
negative/sad/c1a08f4e-c518-4015-b7c3-d1d80885895b.wav,F,25.0,negative,sad
negative/angry/2bd3a4c0-c7e0-4f69-bcdd-0bf796a2f613.wav,F,25.0,negative,angry
negative/disgusted/443b92a9-71fa-410f-98d4-2c57bad1dc63.wav,F,25.0,negative,disgusted
negative/fearful/b252f35f-c363-4ce6-a23f-db39768e09ae.wav,F,25.0,negative,fearful
positive/happy/f18575b9-54c8-445a-a980-cc56a1b020e5.wav,F,25.0,positive,happy
neutral/c19756a5-544c-4dca-94eb-c8609863b0d2.wav,F,25.0,neutral,neutral
negative/sad/95275cbb-e5b1-422a-89ab-fb0c0ac7ba9f.wav,F,25.0,negative,sad
negative/angry/2e172b8a-1f16-4445-8066-225d7dad781a.wav,F,25.0,negative,angry
negative/disgusted/73709d25-db09-49ff-a86b-e5c4f13a9078.wav,F,25.0,negative,disgusted
negative/fearful/e5b5ff88-d665-4e54-b42a-4697e5658745.wav,F,25.0,negative,fearful
positive/happy/43f7bc67-4dcd-4edf-b9e3-959b17936b87.wav,F,25.0,positive,happy
neutral/473074ab-f6eb-418e-8c49-95ac6edab109.wav,F,25.0,neutral,neutral
negative/sad/c838f31f-3bb5-472b-af21-ea5cdbc4b22b.wav,F,25.0,negative,sad
negative/angry/ed549afe-1b65-4ff0-8650-e5a9e102593d.wav,F,25.0,negative,angry
negative/disgusted/73e91452-98c2-4e2b-8481-b2f34d0ece9f.wav,F,25.0,negative,disgusted
negative/fearful/be630400-42d3-4f22-9744-9ed7b302a955.wav,F,25.0,negative,fearful
positive/happy/5a48137a-d27b-490a-ab9c-4bfc8b33cf0e.wav,F,25.0,positive,happy
neutral/13c99241-ca85-435f-9af3-fab911138b03.wav,F,25.0,neutral,neutral
negative/sad/f8d2ecb2-367a-40c3-9079-1835ba8d70ee.wav,F,25.0,negative,sad
negative/angry/66a26582-6ac0-42aa-96ba-08f425eef3af.wav,F,25.0,negative,angry
negative/disgusted/ed03c856-3ea1-4ce0-bfd6-1fe4b71fea43.wav,F,25.0,negative,disgusted
negative/fearful/5f45d264-0323-4142-95ae-bb30399025cf.wav,F,25.0,negative,fearful
positive/happy/f088f4c5-f59d-41ef-a2a9-9d9b1d81785a.wav,F,25.0,positive,happy
neutral/95cf1a5d-6920-4154-bfa5-f3271c1fff25.wav,F,25.0,neutral,neutral
negative/sad/48dd7dbb-7c21-4ed0-b3a4-ec36fb021e3b.wav,F,25.0,negative,sad
negative/angry/ca0242b1-a4e3-4e79-a23f-07ffcaa650ba.wav,M,40.0,negative,angry
negative/disgusted/ced9033a-c929-4541-b9a8-ebb52b25a6a5.wav,M,40.0,negative,disgusted
negative/fearful/b0b6a6c4-15f8-4da3-b5b5-fcc235d47a2b.wav,M,40.0,negative,fearful
positive/happy/e73ed3e7-895c-40f9-8a79-203d2d7feae5.wav,M,40.0,positive,happy
neutral/4bd891ce-b182-4603-aa4a-16a5a4b92c25.wav,M,40.0,neutral,neutral
negative/sad/fd92ad81-7f80-4eb1-9194-2eef7a43486c.wav,M,40.0,negative,sad
negative/angry/cae54afc-27ee-4072-8a3d-1b953c23334a.wav,M,40.0,negative,angry
negative/angry/9ccfde2b-827c-43f0-bcf1-076b5e685b55.wav,M,40.0,negative,angry
negative/angry/2fe00477-b1c9-4b00-9258-d564d0b09086.wav,M,40.0,negative,angry
negative/disgusted/ae04a6d5-746f-4db3-921b-da4aaba4e287.wav,M,40.0,negative,disgusted
negative/disgusted/8407a6c7-f6cb-4d69-b2af-8539e1d4972f.wav,M,40.0,negative,disgusted
negative/disgusted/92d47a2e-4963-4eef-9f1f-e26d3bcb1962.wav,M,40.0,negative,disgusted
negative/fearful/1c02e3d7-ca80-4943-b632-6aa48f8d68fa.wav,M,40.0,negative,fearful
negative/fearful/63d607d4-723f-4ab6-98fa-0be09c5cc1d9.wav,M,40.0,negative,fearful
negative/fearful/ef73c46f-558e-484c-8ffe-04bf01327a14.wav,M,40.0,negative,fearful
positive/happy/93f30eb9-86f6-4ce0-90df-11d1a3e986c0.wav,M,40.0,positive,happy
positive/happy/6de26402-bdb4-4103-a19f-7d7f123425d9.wav,M,40.0,positive,happy
positive/happy/3cbe8358-6978-4f52-99af-c1bbc8fad46d.wav,M,40.0,positive,happy
neutral/d27e5ec9-9a6f-4e59-b9d0-1105eeb6f604.wav,M,40.0,neutral,neutral
negative/sad/4a0007e5-1ac8-40a0-8908-0ddc691e76c7.wav,M,40.0,negative,sad
negative/sad/5ac3dfbc-3329-45b1-8945-dc9909108c11.wav,M,40.0,negative,sad
negative/sad/cb6768a0-32ec-449a-978d-e4857606794b.wav,M,40.0,negative,sad
negative/angry/6c959128-85c6-4f98-8887-f511d2ac0658.wav,M,40.0,negative,angry
negative/disgusted/5577b4cb-25d6-4744-a52e-c7fd45c161b4.wav,M,40.0,negative,disgusted
negative/fearful/a556ba0f-f1de-4cb7-8c30-07a01ba22172.wav,M,40.0,negative,fearful
positive/happy/589ddaa6-e79e-47a7-b94c-42c6b29cff25.wav,M,40.0,positive,happy
neutral/7b588ff1-0017-480a-8958-ab3e63a43c00.wav,M,40.0,neutral,neutral
negative/sad/6e3e269c-b58a-447a-8801-1279d0145daf.wav,M,40.0,negative,sad
negative/angry/8eceb0d8-96a0-4fd1-a711-b623a2d84536.wav,M,40.0,negative,angry
negative/disgusted/574156ef-387b-4bfe-9555-fd2530f7d448.wav,M,40.0,negative,disgusted
negative/fearful/f1668832-30cb-4478-9ab9-43655bb19e52.wav,M,40.0,negative,fearful
positive/happy/69105fa9-647b-4607-9058-0434990a8e6a.wav,M,40.0,positive,happy
neutral/28029e80-9c3b-4eb2-af42-f553eff4f8c5.wav,M,40.0,neutral,neutral
negative/sad/3b3b6a32-00c8-49a5-a7c6-aaca1a59f49e.wav,M,40.0,negative,sad
negative/angry/d390e8f9-ec29-45ad-b748-5686cc3a6b18.wav,M,40.0,negative,angry
negative/disgusted/c0af9852-fc33-42cd-b278-9cccec601142.wav,M,40.0,negative,disgusted
negative/fearful/69a35caf-0ac3-46c2-b09b-d74105587a6a.wav,M,40.0,negative,fearful
positive/happy/d53b4bca-b67b-4c8b-a332-3fb0ff6fc631.wav,M,40.0,positive,happy
neutral/08a18d8e-9cdd-4ed0-8e0e-11f47e6cbad5.wav,M,40.0,neutral,neutral
negative/sad/1898ac05-2701-4321-9b14-2ad9a896f5a7.wav,M,40.0,negative,sad
negative/angry/0e996ac9-8250-4e3f-aa76-b36dafff8256.wav,M,40.0,negative,angry
negative/disgusted/30b310d4-b674-47d2-89c3-82d694479256.wav,M,40.0,negative,disgusted
negative/fearful/b126cb14-bbd1-400d-b223-19df7ffc8986.wav,M,40.0,negative,fearful
positive/happy/36158279-f277-4bb6-914a-4597f5cd1a46.wav,M,40.0,positive,happy
neutral/87b3fb18-5861-466b-b4f2-013400bd25db.wav,M,40.0,neutral,neutral
negative/sad/de4dc6a8-59a3-4f71-b1ff-0a87995a150e.wav,M,40.0,negative,sad
negative/angry/2f0517c9-70c2-4681-9915-5f04ebb835f4.wav,M,40.0,negative,angry
negative/disgusted/bc3701f9-4718-4322-92a4-84577d4048d4.wav,M,40.0,negative,disgusted
negative/fearful/ad940610-d4b9-4651-8a72-c29c7b0a9735.wav,M,40.0,negative,fearful
positive/happy/79274162-c829-4301-bc71-d82c96100655.wav,M,40.0,positive,happy
neutral/712ded05-2eb6-4de5-b035-a4111047aa33.wav,M,40.0,neutral,neutral
negative/sad/9473af63-a1c0-44c9-ac6e-884cc88e0a9b.wav,M,40.0,negative,sad
negative/angry/ac4dcd6b-3e2c-4509-8c1f-6e7f4fd693bf.wav,M,40.0,negative,angry
negative/disgusted/94515898-30c9-422a-87b4-46f2c46f48ea.wav,M,40.0,negative,disgusted
negative/fearful/c5ce84b2-b804-4cf9-b78b-a93ca7602da5.wav,M,40.0,negative,fearful
positive/happy/5fa46951-320b-4cf9-aa91-4fbbdc5c13f5.wav,M,40.0,positive,happy
neutral/b6a217e0-a184-4e19-885a-a9fda7f53a63.wav,M,40.0,neutral,neutral
negative/sad/544d5542-19ff-4a8f-a026-5e4f0c766776.wav,M,40.0,negative,sad
negative/angry/2b44af53-bb35-49b9-a443-d718bedbe34f.wav,M,40.0,negative,angry
negative/disgusted/4c737b37-0c30-442e-b589-0b789b8a051b.wav,M,40.0,negative,disgusted
negative/fearful/9c7c02f4-91a6-48e6-8814-aedf22c6e0c2.wav,M,40.0,negative,fearful
positive/happy/c5e84df2-8209-4dc8-9aae-f0eba9b4abe2.wav,M,40.0,positive,happy
neutral/e2d84ae7-fcfc-43a5-90a8-f02809623517.wav,M,40.0,neutral,neutral
negative/sad/30988b35-e8d9-486f-8870-330419c5f270.wav,M,40.0,negative,sad
negative/angry/ba40bcc2-a8eb-4270-98f0-05e0d6310e2b.wav,M,40.0,negative,angry
negative/disgusted/c4a64fc2-4a51-4ed3-bda4-ffb174f9131e.wav,M,40.0,negative,disgusted
negative/fearful/8f0b17aa-f8f3-4ee1-a248-2fa29a32a4b3.wav,M,40.0,negative,fearful
positive/happy/63f2bfcb-b65b-4a10-9dec-6bb2defe3b19.wav,M,40.0,positive,happy
neutral/fb4af767-315b-4cfc-858e-1cb94698c4e5.wav,M,40.0,neutral,neutral
negative/sad/3f5448eb-15eb-40bc-b77a-d5f929f13e64.wav,M,40.0,negative,sad
negative/angry/566ab0cc-16fa-465c-aed9-c83198e27696.wav,M,40.0,negative,angry
negative/disgusted/b91a46bb-7117-4f3b-9cab-3865d0ebc5db.wav,M,40.0,negative,disgusted
negative/fearful/f9d1189e-7555-4423-bfe5-47f3cfe5b5b8.wav,M,40.0,negative,fearful
positive/happy/640759ab-d8ec-4faf-8185-a8bc7a39b96e.wav,M,40.0,positive,happy
neutral/71774979-077e-430f-9d9f-c4306deb1a70.wav,M,40.0,neutral,neutral
negative/sad/57352204-e093-487a-90a7-ae50e442e72c.wav,M,40.0,negative,sad
negative/angry/97b8d232-e465-4bb4-a44e-8a6558ccf4c6.wav,M,40.0,negative,angry
negative/disgusted/4a73fc60-c360-4400-a484-79fa6dc4f674.wav,M,40.0,negative,disgusted
negative/fearful/a1a6a893-8976-4894-8739-c48d3ef17854.wav,M,40.0,negative,fearful
positive/happy/6b5d8d7d-a13f-4219-8c32-acadf65bd591.wav,M,40.0,positive,happy
neutral/e06a7e60-3d7e-42d0-b489-f547166e444c.wav,M,40.0,neutral,neutral
negative/sad/2df567e0-3ff0-4e1a-badd-1def90f8f11b.wav,M,40.0,negative,sad
negative/angry/ef22134a-d5a8-4b3d-90a0-e043038eb4d6.wav,M,22.0,negative,angry
negative/disgusted/b70a5698-89bd-4577-a21e-19ad8c11038e.wav,M,22.0,negative,disgusted
negative/fearful/e8a81ae5-fd3f-4de0-9b50-d7a830e49f33.wav,M,22.0,negative,fearful
positive/happy/4ed8c1ef-e5d8-4c11-aeaf-61e9dcf49022.wav,M,22.0,positive,happy
neutral/2a61065c-0dc4-478a-be27-6f16348d8024.wav,M,22.0,neutral,neutral
negative/sad/33773293-fe3e-48e4-b47e-a3f4955c78be.wav,M,22.0,negative,sad
negative/angry/514ccda7-0a42-4c1d-9cc2-5a6dc3eefa8f.wav,M,22.0,negative,angry
negative/angry/83247fc8-07a2-4a1a-bcca-696e252dfc96.wav,M,22.0,negative,angry
negative/angry/5589df23-7511-447d-9b38-41cdb6afc376.wav,M,22.0,negative,angry
negative/disgusted/44624c4e-146f-420b-8ea3-c26f162cbe70.wav,M,22.0,negative,disgusted
negative/disgusted/2ef2d1d8-0419-44ff-be58-2402265da8db.wav,M,22.0,negative,disgusted
negative/disgusted/02fb4f45-e7c1-47b4-a68e-9f9ef6705a66.wav,M,22.0,negative,disgusted
negative/fearful/f7d01678-ed06-44b9-b50f-b83a03d73cf5.wav,M,22.0,negative,fearful
negative/fearful/ebe180eb-c8fc-4c9b-b561-4f37d0db7848.wav,M,22.0,negative,fearful
negative/fearful/ec797929-3e2a-4140-a271-26958ef629c0.wav,M,22.0,negative,fearful
positive/happy/084b2e6f-6676-40ee-a519-3f9b3f550bb1.wav,M,22.0,positive,happy
positive/happy/b977cfd6-31da-44a5-90a3-e5850bdbae68.wav,M,22.0,positive,happy
positive/happy/77efc7ca-5f6b-44bf-b7b6-285524e90aff.wav,M,22.0,positive,happy
neutral/7ab643f3-c589-4a8a-ac2d-b51b2a2c575e.wav,M,22.0,neutral,neutral
negative/sad/23434a44-dc6b-4e05-a196-e6add9f0ad89.wav,M,22.0,negative,sad
negative/sad/246b796f-7ff0-4bad-a1ba-1e47a2b24c29.wav,M,22.0,negative,sad
negative/sad/01760180-2635-4bfa-a821-f880dc4cec70.wav,M,22.0,negative,sad
negative/angry/dd6df750-8222-4554-baba-268c61519634.wav,M,22.0,negative,angry
negative/disgusted/50ae9e61-2b8f-457a-b8fa-863a76430b8e.wav,M,22.0,negative,disgusted
negative/fearful/c5357235-3d17-4416-9f99-622adce802b9.wav,M,22.0,negative,fearful
positive/happy/6a40876c-ed45-4ef5-ae9c-612554645316.wav,M,22.0,positive,happy
neutral/00a93441-f590-4259-b39b-7486eae6bd77.wav,M,22.0,neutral,neutral
negative/sad/494a73df-c638-4bc5-83d8-5ed7c2a55dc8.wav,M,22.0,negative,sad
negative/angry/8e7c5454-4f25-41ae-b119-723172b3bff9.wav,M,22.0,negative,angry
negative/disgusted/737b10e9-5d42-4701-8c9d-5d37ce2cce28.wav,M,22.0,negative,disgusted
negative/fearful/1a9fbddb-fac2-45d4-8e76-7f89136cf24e.wav,M,22.0,negative,fearful
positive/happy/99e97066-8ab7-4173-bd2e-1c10d418ef09.wav,M,22.0,positive,happy
neutral/1c78b606-a091-495c-916a-02b50af9a7b9.wav,M,22.0,neutral,neutral
negative/sad/fab2b484-0f65-4c3b-817a-8547b8023399.wav,M,22.0,negative,sad
negative/angry/ff1bfead-8cfe-4164-b3f3-01b4df794941.wav,M,22.0,negative,angry
negative/disgusted/26f7ae07-fe52-4ee1-b6af-8d5912cbe28f.wav,M,22.0,negative,disgusted
negative/fearful/4ed399f2-8b71-4c2d-b2df-187015440fb3.wav,M,22.0,negative,fearful
positive/happy/678ab3ba-f854-4077-aeb9-332af94e614f.wav,M,22.0,positive,happy
neutral/d71c4a35-97e7-4232-ab43-bfa61f674630.wav,M,22.0,neutral,neutral
negative/sad/daaf9cc3-3b35-4381-8616-dfa45f33edfe.wav,M,22.0,negative,sad
negative/angry/37a1efc4-ff82-4607-ac2b-3371e9d55165.wav,M,22.0,negative,angry
negative/disgusted/edab4b76-8b6e-44fa-a9b6-74a5385c5e13.wav,M,22.0,negative,disgusted
negative/fearful/26fc4457-b74d-4112-b98b-fa0bb27bbb85.wav,M,22.0,negative,fearful
positive/happy/14d5baee-a01a-43c2-9805-59e95698a5e4.wav,M,22.0,positive,happy
neutral/ebd23a62-6af7-43a8-b4d1-6aff7f386fe0.wav,M,22.0,neutral,neutral
negative/sad/14203697-a262-42d9-9e06-61208cf1daab.wav,M,22.0,negative,sad
negative/angry/c6625470-22cc-4578-92ae-ce8d682b79a0.wav,M,22.0,negative,angry
negative/disgusted/c861e3b5-caee-4d21-aab1-f139437e3349.wav,M,22.0,negative,disgusted
negative/fearful/831f6594-5dab-48ea-bd4d-9a0f4091fa6e.wav,M,22.0,negative,fearful
positive/happy/790c9083-e251-472f-a964-f522d84ec2ef.wav,M,22.0,positive,happy
neutral/3915c85b-c1a4-4724-a844-e660e65fb3e8.wav,M,22.0,neutral,neutral
negative/sad/be747c59-e2cb-4aa7-a4d9-518370e8e482.wav,M,22.0,negative,sad
negative/angry/dd077050-74d5-414c-83ee-1f72a0f415cb.wav,M,22.0,negative,angry
negative/disgusted/8a47b190-fe68-4007-a719-7d2eb784afce.wav,M,22.0,negative,disgusted
negative/fearful/e2833cc1-9f4c-4d25-9725-e07a7b3d54e0.wav,M,22.0,negative,fearful
positive/happy/862131ba-eace-4502-b031-66a65dfaae36.wav,M,22.0,positive,happy
neutral/3e733222-dc46-4fb8-8e7c-54db844f0a93.wav,M,22.0,neutral,neutral
negative/sad/5557d84d-9afd-4218-8d3b-4b3631e8dc08.wav,M,22.0,negative,sad
negative/angry/0f0450e1-41d6-44b3-9a32-7a612726e901.wav,M,22.0,negative,angry
negative/disgusted/09f5c477-f86c-4963-982d-77b1dbc4bc96.wav,M,22.0,negative,disgusted
negative/fearful/89bf3aa0-b1d0-43f2-947b-7b213b1859db.wav,M,22.0,negative,fearful
positive/happy/f9a87bca-9bbc-424d-b487-18c58bad6032.wav,M,22.0,positive,happy
neutral/ac3f7a46-645e-4f3f-b5d0-88e5134bd4b5.wav,M,22.0,neutral,neutral
negative/sad/5528c666-877a-427e-8bbb-d6b4a901e7d5.wav,M,22.0,negative,sad
negative/angry/68f99cf8-04ab-40d5-921d-ea5b1a0b807c.wav,M,22.0,negative,angry
negative/disgusted/4c83bef2-3510-4852-baa1-9bd7d29e9205.wav,M,22.0,negative,disgusted
negative/fearful/3f2263c6-891e-4a77-95bc-ea50425e8379.wav,M,22.0,negative,fearful
positive/happy/0712cc73-08bf-4c36-9387-ff0a25514f03.wav,M,22.0,positive,happy
neutral/7ac76535-1e91-4e64-995d-c9f413ff8fe9.wav,M,22.0,neutral,neutral
negative/sad/d03f4795-4704-4dbe-9507-65cbbf8efcd0.wav,M,22.0,negative,sad
negative/angry/5bc22915-7cc7-4ae4-921e-fa0a958500d6.wav,M,22.0,negative,angry
negative/disgusted/8fd6941d-c285-4516-a736-305179750937.wav,M,22.0,negative,disgusted
negative/fearful/219d690a-3a37-4eea-afe2-ed7d486401d1.wav,M,22.0,negative,fearful
positive/happy/923245e0-f6e5-4bcb-9da9-a3bf4ce5fed8.wav,M,22.0,positive,happy
neutral/819a716a-37d0-462e-84dc-22c894a7ac9b.wav,M,22.0,neutral,neutral
negative/sad/d0d0497d-17d2-47ab-b10e-2a79169dc8b5.wav,M,22.0,negative,sad
negative/angry/0a9b3482-de61-4b80-a110-ad765ae412ce.wav,M,22.0,negative,angry
negative/disgusted/488a575a-d9f4-4c96-ac9b-bdee80626674.wav,M,22.0,negative,disgusted
negative/fearful/b1591c97-06be-4c15-9310-98ec60544eb9.wav,M,22.0,negative,fearful
positive/happy/6164b4b8-19a4-47c1-b2ff-6a2aa7b6031f.wav,M,22.0,positive,happy
neutral/bc3227f6-e461-4479-91f3-80d746d2a445.wav,M,22.0,neutral,neutral
negative/sad/256afcc6-de89-42ca-a1e9-428d4a05416a.wav,M,22.0,negative,sad
negative/angry/817fac9d-cef7-40ad-99f3-4241d073ef7c.wav,F,22.0,negative,angry
negative/disgusted/d4737e6d-eb34-4b88-9359-542bdf178be8.wav,F,22.0,negative,disgusted
negative/fearful/b0201a5e-c7d0-4b94-9034-54b29c3c580a.wav,F,22.0,negative,fearful
positive/happy/c6dafafc-7ec5-4a27-9cf3-a0f8f3447cfb.wav,F,22.0,positive,happy
neutral/543abcfc-5690-494e-b8fd-3786dad9a283.wav,F,22.0,neutral,neutral
negative/sad/33144414-0d19-4e56-867e-9b759ab96bf6.wav,F,22.0,negative,sad
negative/angry/25d1ad82-caa0-4a5f-9bef-4b9abbf19d26.wav,F,22.0,negative,angry
negative/angry/33672dbe-e0b5-452e-a062-ca99b276e33b.wav,F,22.0,negative,angry
negative/angry/cb2fe84e-8a4c-48c3-80b0-3a6b9f5c553a.wav,F,22.0,negative,angry
negative/disgusted/5722e5f7-d636-42bc-8feb-d15237f09a54.wav,F,22.0,negative,disgusted
negative/disgusted/44d75e83-efe8-4b02-ad2a-6be816d02644.wav,F,22.0,negative,disgusted
negative/disgusted/cd4335ff-3631-411b-922e-98c20c43fbd5.wav,F,22.0,negative,disgusted
negative/fearful/b58f0514-56bc-4fe3-9f93-d47a83a74cad.wav,F,22.0,negative,fearful
negative/fearful/27d4a45d-2f79-4795-b8e6-dc6a46412a94.wav,F,22.0,negative,fearful
negative/fearful/ea26b430-2f8e-4aa8-a648-23ba836065b9.wav,F,22.0,negative,fearful
positive/happy/c761e795-01fc-426d-b195-2a6ed416df42.wav,F,22.0,positive,happy
positive/happy/cd28c51f-c3cc-4881-9954-efb663c8c987.wav,F,22.0,positive,happy
positive/happy/21796ade-6d9f-41fe-b93d-70f4b48eb8f0.wav,F,22.0,positive,happy
neutral/a2922960-9930-4bb0-bb50-bb333f3ebd7b.wav,F,22.0,neutral,neutral
negative/sad/c9d05a65-0be2-4751-b63b-3f3c6373b112.wav,F,22.0,negative,sad
negative/sad/8628f095-dc5d-4fac-b124-93c59a734750.wav,F,22.0,negative,sad
negative/sad/797513f2-b36f-4397-9f99-9875b889e8b6.wav,F,22.0,negative,sad
negative/angry/cbffd655-2598-48e8-bdd2-b867b3583cc0.wav,F,22.0,negative,angry
negative/disgusted/4662b002-9b89-443e-ba31-80eea55bfa4b.wav,F,22.0,negative,disgusted
negative/fearful/ea0701ab-34ad-4c19-94fb-d38936b8c82a.wav,F,22.0,negative,fearful
positive/happy/75a333fb-0510-4290-897b-792303df6a0e.wav,F,22.0,positive,happy
neutral/168ba95d-85bf-40f5-82d5-b01372afcd0e.wav,F,22.0,neutral,neutral
negative/sad/823ab685-d54c-4888-a0d5-d34eb3675a96.wav,F,22.0,negative,sad
negative/angry/92a11aec-24ab-44b1-bee0-262c4523a8d7.wav,F,22.0,negative,angry
negative/disgusted/97a33cc0-de9f-4d93-8217-df5387c8d42a.wav,F,22.0,negative,disgusted
negative/fearful/6a4d0122-9a1b-4666-b90e-f5daeb18df6b.wav,F,22.0,negative,fearful
positive/happy/e2b9844c-0857-4901-97a6-6427f065f012.wav,F,22.0,positive,happy
neutral/cf03e31b-95ae-4ce0-abe1-b6ad9a7e8a2e.wav,F,22.0,neutral,neutral
negative/sad/a5be8afd-2799-41f4-a4c4-9a5e70de0f93.wav,F,22.0,negative,sad
negative/angry/717baef4-518e-4304-b2ef-25179d062880.wav,F,22.0,negative,angry
negative/disgusted/c20ce475-61e2-4660-b406-68a64bf9c504.wav,F,22.0,negative,disgusted
negative/fearful/2a6f0621-01b4-464e-ae1a-439ec0782f39.wav,F,22.0,negative,fearful
positive/happy/4beeef0d-7d2c-4d3d-be3b-abf87beb9218.wav,F,22.0,positive,happy
neutral/32ea56c6-84b0-42c2-93fe-4f59ee0f22e4.wav,F,22.0,neutral,neutral
negative/sad/722c086e-5cc1-421e-a1ba-f27ca2f14480.wav,F,22.0,negative,sad
negative/angry/e819ba47-8f3e-4012-9638-d0dcc7d50cfe.wav,F,22.0,negative,angry
negative/disgusted/cdb9fe60-6ca6-45d6-9c3d-cb9440847d90.wav,F,22.0,negative,disgusted
negative/fearful/734946b0-030a-464f-9311-3c45a7d3a07b.wav,F,22.0,negative,fearful
positive/happy/08cd0f6e-7fb1-4b2d-8219-7364dd1f41a7.wav,F,22.0,positive,happy
neutral/d46815d8-264a-4437-8f95-94cbe7bace2c.wav,F,22.0,neutral,neutral
negative/sad/386f5863-bb99-4a87-b14f-641abc35fe47.wav,F,22.0,negative,sad
negative/angry/eb134bb1-9da3-441e-b47a-bce67b3a63fe.wav,F,22.0,negative,angry
